,dataset,model_fullname,model,pretrained,acc1,acc5,IN-score,z-gap-text-f1,z-gap-text-acc1,z-gap-intraclass_sim,z-gap-inter_close,z-gap-intra_close,text-f1,text-acc1,intraclass_sim,inter_close,intra_close,superclass_metric
0,cars,RN50 openai,RN50,openai,0.5424698420594454,0.8863325457032707,0.59836,0.9421276840831021,0.9488723339116236,660.6089477539062,13.44355583190918,9.343047142028809,0.6316577629847066,0.6413919787733442,0.8909046053886414,0.786005973815918,0.6909164190292358,0.6237473487854004
1,cifar100,RN50 openai,RN50,openai,0.4196,0.7372,0.59836,0.8445819211048246,0.8618065291407971,357.12591552734375,7.372467517852783,1.6069658994674683,0.46163530907660927,0.4796715401562187,0.8474238514900208,0.7223919034004211,0.6145864725112915,0.7818832397460938
2,clevr_closest_object_distance,RN50 openai,RN50,openai,0.2466666666666666,0.9054666666666666,0.59836,0.37270424875540065,0.39,700.2335815429688,-0.9804105162620544,-0.9401453137397766,0.217774589452388,0.22333333333333333,0.9781761169433594,0.5744152665138245,0.5788045525550842,0.8125739693641663
3,clevr_count_all,RN50 openai,RN50,openai,0.1905333333333333,0.7767333333333334,0.59836,0.16604177691233715,0.205,742.699951171875,-4.436077117919922,-3.9639945030212402,0.2036111250193508,0.205,0.9652916193008423,0.5384894013404846,0.5355318188667297,0.7434511184692383
4,country211,RN50 openai,RN50,openai,0.1540758293838862,0.3714691943127962,0.59836,0.7601797924884793,0.7749763033175355,455.1136779785156,6.702669143676758,3.8132565021514893,0.3007367986769892,0.3267298578199052,0.9071281552314758,0.6670934557914734,0.6056432723999023,0.7403885722160339
5,diabetic_retinopathy,RN50 openai,RN50,openai,0.165362081087415,1.0,0.59836,0.6374673335135622,0.636,705.5601806640625,1.7374608516693115,0.5250592231750488,0.3606297054151953,0.368,0.9886913299560547,0.8641656041145325,0.8596242666244507,0.7475201487541199
6,dmlab,RN50 openai,RN50,openai,0.1551352540136353,0.8123158126237079,0.59836,0.4608777309435204,0.4633333333333333,1018.1295166015625,1.143693208694458,0.7385656237602234,0.3189884805861157,0.33,0.9542350769042969,0.7361059784889221,0.7316970229148865,0.7921673655509949
7,dtd,RN50 openai,RN50,openai,0.4122340425531915,0.7382978723404255,0.59836,0.6708229820785233,0.703404255319149,295.8448181152344,3.05314040184021,0.015576479025185108,0.2513342955024389,0.27191489361702126,0.9031485319137573,0.7179670929908752,0.6770455241203308,0.7972779870033264
8,eurosat,RN50 openai,RN50,openai,0.4077777777777778,0.9264814814814816,0.59836,0.946175417795526,0.946,720.2166137695312,1.9521996974945068,-1.3566553592681885,0.46458931909583756,0.474,0.9128284454345703,0.7011409997940063,0.6571961045265198,0.5894213914871216
9,fer2013,RN50 openai,RN50,openai,0.2495384722560869,0.7819499111776794,0.59836,0.9134493285386388,0.9114285714285715,347.6981201171875,1.5519119501113892,-0.914469838142395,0.428858170503608,0.4342857142857143,0.9407119750976562,0.8225559592247009,0.796284019947052,0.8452838063240051
